guilt,Not doing well in the examn.
joy,"When I passed the driving test already on the first try, although I felt more and more uncertain as the day came near."
sadness,"My dear hamster (called Hannes) died at the age of 2 and 1/2 years. His shape forced me to mercy killing (an injection)."
shame,"For a medical check-up, we - boys and girls - had to take off our clothes with the exception of our underwear. Then we had to go into another classroom where older pupils were sitting and staring at us."
anger,"When I did not find the rack used for beating up rugs, in the yard."
fear,"When the car I was driving skidded on an icy road and landed in   a ditch with one side against a rock."
disgust,"When I watched a film about the problems of abandoned children (PIXOTE)."
sadness,"I was very sad when I was shouted at by Uncle and was told that I was not to be given school fees because I didn't go to work in the garden since I had gone to escort my sister to the bus depot."
joy,I felt joy when I entered at the University.
fear,When I nearly collided with another car.
joy,"Finding out I am chosen to collect norms for Chinese aphasia (I will contribute to China's catching up with the West in neuropsychology)."
guilt,"I had gone to see one of our professors about a book, and I did not  attend the class she took a few minutes later."
fear,When I was travelling at night.
guilt,"Once, I accidentally injured a boy in the eye and he almost lost it."
sadness,"Talking to a very good friend who had just had a very bad experience which was changing his whole way of looking at life etc."
anger,"My girlfriend mentioned a certain girl's name who was my girl some time back and she is no longer mine that she said she was still mine."
guilt,"I once stole my father's money and denied having done it. Instead father threatened my young brother and he was beaten. He was innocent and I felt guilty."
anger,"When during Winter the water pipes froze and we did not have any water for two days."
fear,"The weather is very bad (fog and slipperiness) the newcast reports many traffic accidents and my boyfriend is driving home and still has 60 kilometers to go."
guilt,Not handing in homeworks in time.
disgust,"When I saw a woman subjugated by money and not being able to hide how she hated herself for not having the will power to get out of such a situation because it was convenient, according to what she told me."
sadness,"The funeral of a friend who was killed in a car accident. She was of my own age, there were many of my own friends present, as well as her family etc."
guilt,"After being told that an ex-boyfriend had been hurt by my wearing something he had given me when I was with another guy. I was unaware of my actions really, as I had not considered the fact that he had given it to me, and might see me. I still respected his opinions of me."
disgust,When a person I did not know hurt a friend of mine.
joy,"I started a new branch of studies after having failed a former one.  When I got back my exam papers I was very happy to know that I almost had full marks."
fear,"Just arrived in the university, not knowing anybody."
anger,"My grandmother's brother had taken active part in the resistance movement. He had been in prison many times and there he lost his health. He became an invalid. When we phoned to First Aid the nurse on duty behaved quite unkindly when she understood how old he was (79)."
fear,"When I walk through streets late at night. This is because I and my friends were attacked one night without any reason for it."
anger,"[ I sometimes quarrel with my mother because she blames me, though I have not in any way been connected to some events.]"
shame,"It was during a school holiday - I was found necking a girl in my room by my father."
disgust,"I was sitting in school, waiting for my sister to go home. Suddenly a boy put fire in a paper and threw it were I was sitting. The paper didn't get me, but I felt terribly disgusted at this cowardliness and irresponsibility that caused a great discussion. We went to the director and he, drunk as always, said that I was ... attention in school. I felt disgust of this situation, and of the persons implicated in it."
shame,"When I was in grade one, one day I felt like going to the toilet during class but I was very scared of the teacher so I urinated in the class."
anger,"A friend called me and told me that she wanted to come and see me. She lived in a village at 50 km distance fom my home town. Next morning I expected her but she didn't arrive. As I got impatient I called her but her parents told me that she had gone skiing. I was very angry because I had cancelled an appointment to be able to see her."
fear,After having taken an exam i feared having failed it.
joy,"A couple of years ago during the summer holiday, I was fishing at a lake with my husband.  Suddenly it started raining while the sun was still shining. I experienced a feeling of joy, happiness and fulfillment.  the whole nature was full of music."
disgust,"I discovered some pornographic literature in a workmates drawers. The literature featured pictures of naked women defecating on one another."
disgust,"I have experienced disgust with some people - usually double dealers."
sadness,"When my ex-girlfriend and I discovered that there was a certain risk of her being pregnant."
anger,I feel anger when things don't come out as I wish.
sadness,My good friend misunderstood me.
guilt,"I could not take care of my mother when she was admitted to a hospital  for surgery, I continued my studies as I could not get leave."
guilt,When I feigned sick leave from work.
sadness,"When I watched the T.V programme called ""The living planet"" and saw the far reaching environmental destruction caused by man."
guilt,"Not speaking to my sister-in-law due to lack of interest in a relationship on my side."
shame,"When I arrived too late at a meeting of mentor (the night before the introduction of novices on the University start)."
guilt,When someone is accused or punished instead of me.
anger,"When I was doing my last year at Secondary School I was robbed of my clothes, wristwatch and my pair of shoes. After investigations it was found that all the things were stolen by one of the boys in our hostel."
fear,I was nearly knocked down while I was cycling.
sadness,"My academic result was poor and I had to repeat the second year.  I felt sad about the coming several years."
joy,"My friend came to see me after she had stayed abroad. I waited at the station."
sadness,"When I caused much pain and sorrow to my boyfriend by finishing our relationship."
disgust,"On Christmas day a drunk man came to our house without a shirt on, he dansed, spoke nonsense and behaved stupidly."
shame,"I felt shame when I saw someone I knew and pretended not to see her. Later she saw me and said hi."
sadness,I felt sad when my father was sick.
shame,Being rude to somebody who was impolite to me.
sadness,"I had taken the responsibility to do something and I had prepared for it.  However I failed because of my timidity.  After three attempts I still could not adapt to the atmosphere and failed as before.  I felt imcompetent and felt that the others would think that I had not prepared for it."
shame,"During a party I overheard a conversation about china. When I wanted to give my opinion one of the people came out to be Chinese and his opinion was right of course."
fear,"When biking and I felt very bad (problems with heart and respiration)."
joy,"I felt happy when I received the letter telling me that I had been admitted to the university."
guilt,"I am not very affectionate and I feel guilty as I do not give as much affection as I receive."
joy,First public speaking.
anger,"A certain friend tried to push me off a seat in a very violent way for no apparent reason.  It may be that he was excited about something."
guilt,"I was to inform the neighbour on my left that a robber had been spotted the same evening near the house of the neighbour in front.  I did not do it and the same day the thieves broke into this neighbour's house."
anger,"When I checked my examination paper and realized that I had been careless, thoughtless, lazy and hasty so as to make unnecessary mistakes concerning things I know and understand."
guilt,"This is a kind of confession - my mum found me stealing meat from the pot."
shame,"I had lied to a person because I had thought that I could not tell him the truth. When he found out he was not angry but understanding. We talked the whole thing over."
guilt,"A friend of mine shot himself through the head after having told me and others that he would do so."
anger,"In a discussion the leader wanted to stop because she was of the opinion that we were not involved and she misjudged our reactions as negative. We however only posed several questions which she couldn't answer."
anger,"I felt angry when I saw on T.V the last slaughter of negroes in South Africa."
joy,I finished my homework; an important task.
anger,"When I found out my cousin had been killed. I was angry at the world, and her murderer who was her ex-boyfriend. It was the worst and most hateful day of my life."
sadness,"I received the mid-term exam paper of one of my major subjects and I found that I had failed it."
guilt,"A few days back a friend of mine had asked me to call on him on Sunday.  I had accepted it but later did not go for no specific   reason.  I just slept in my room.  The next day this friend called  me up and told me that he had been expecting me the day before and his wife had prepared a very good lunch for me, which had gone waste.  I felt very bad about this incident and it has been growing in my heart ever since."
sadness,My friend who was in the Bago was kicked out of the sorority.
fear,"One night, walking along a park, I began to think that some roughnecks would appear suddenly with knives and things like that."
guilt,"Last year I was asked to look after my niece while her mother was cooking.  Unfortunately the kid fell off the bed, I was confident that she would not fall and had not been paying much attention."
disgust,Seeing a film in which there were several bloody crimes.
joy,"I experienced joy at a friend's 22nd birthday party. We had good food, good liquid, good company, good music, and an overall warm atmosphere. The birthday girl and I communicate incredibly well. I felt very content, warm and inspired just talking with her giving her a neck massage."
sadness,"I don't know why suddenly I thought that what I was feeling for my boyfriend was not really love. After almost three years being together, this matter of fact shaked me and I felt a great sorrow that I can call sadness."
guilt,"The same event described under ""shame""."
joy,Article published in the college newspaper.
shame,"When I realized that I belonged to a country which is amongst the poorest in the world and that inspite of having the resources we do not utilize them.  I was ashamed at myself and my country, shame at the lack of parity between the lifestyles of the citizens."
shame,"I felt shame when I didn't study enough for my exams and as a result I failed. I then invented idle stories to talk it good for myself and the others."
sadness,"So as to be closer to the university I have left home and moved into Auckland. It now seems as if I have left home - especially my family - forever."
joy,"Reading a letter from a close friend who said he missed me and cared for me."
guilt,"I was at a boarding school during my primary school days. I was broken so I pretended I was very sick. My father came and he picked me up. He spent a lot of money on medical expenses which all proved to be negative."
guilt,"When my ex-husband left our house, and the children cried because he was not coming back."
disgust,"My classmate at TISS has the habit of biting his nails and ever since my childhood I have never liked this habit.  This person is near me in class, dining hall and the campus so I suggested that he should stop biting his nails.  However he found it difficult and my disgust feelings have not changed."
guilt,"I felt guilty of having suspected my room-mate of stealing the money last term."
sadness,Often a dog which is treated very badly by his owner comes to us.
joy,"I had not studied very much for my final examination at school, so I had to take an additional examination in French. The oral examination was not very hard for me - the more I was glad when I heard that I had passed it."
fear,"I was walking home late at night from lectures and someone deliberately started following me. It was dark and I was scared."
fear,"When I have to leave the baby in the carriage and go shopping, I fear that something will happen to the baby."
disgust,[ Can not think of any situation.]
joy,"Every time, in the last few days, when my girlfriend told me that she loves me."
fear,"I felt a physical fear, if I can call it this way, today, in the bus where I was sitting on the first seat. While turning the driver didn't see the tram which was making a dash towards us (coming from the side I was), and whose driver intended to cross in yellow light."
joy,Thought had discovered true love.
sadness,"When I left my boyfriend. I found another girl at his home but he did nothing to relieve the situation."
disgust,"When one individual takes advantage of and/or injures another relatively defenseless individual, consciously. I feel disgust mingled with anger. A person on my dorm floor verbally assaulted another person for having a certain religious belief."
disgust,"[ There have been very few instances of disgust, as far as I can remember they are not important or worth mentioning.]"
guilt,"I did not go to the exercises, without any adequate reason."
anger,When my roommate's moped was stolen I was very angry.
fear,When going out I am threatened regularly by two punk-girls.
shame,"I was making very strong statements about infidelity in couples. Then I discovered that one of my best friends, who had just been through a very sad case of mutual infidelity, was listening."
disgust,I saw in the street a man spitting.
fear,"When I went up the stairs in a high, dark house full of shadows, passed a door and had the feeling that someone or something was behind me, although I knew I was alone."
guilt,I spread abroad an intimate secret.
disgust,"Four weeks ago I felt very much touched to find an asciatic patient who had asked the very morning to be tapped of the fluid, dying in the evening. I was really disgusted because this was the Medical staff's negligence. Had the Clinical officers done something that very morning he might have been alive today."
fear,"When going out in the weekend I have to bike 5 kilometers through lonely and dark polders, then I always have terrifying fantasies."
guilt,"I felt guilty when I read an advertisement for a job as a chemist in the newspaper and when my friend asked me if I had applied for that job, I told him that I had not even seen the paper of that day."
fear,I felt fear when I was young and left in my big house all alone.
guilt,"I was working as a secretary.  My boss was to go to give a lecture, and wanted me to give him the exact address of the place."
shame,"I was very ashamed when I failed a test in Standard 7. The teacher told the other students to shout and laugh at me."
disgust,"I have felt this feeling when a person whom I believe and respect, lied to me."
disgust,"When a boy I hated most in our classroom took my T Jersey from my desk and put it on."
anger,"[ This emotion has never been an intense one, that makes it difficult to recall it.]"
fear,"Earlier, I was afraid of speaking in front of a crowd of people."
guilt,"At my summer job, I was responsible for making various orders.  It was not me who had ordered some seasonal merchandise, but when much of it was left over and had to be thrown away in the Autumn, I felt partly responsible for the much too large order."
disgust,"A gigantic spider climbed over my face and what is more - in my own flat."
guilt,Forgetting a close friend's birthday.
joy,"I had been very weary all week - no letters, no phonecalls, no visitors and then my younger sister came with some cheese, a card and some pocket money for me; and she told me that she was working now."
sadness,I was forced to leave an unforgettable friend.
shame,"I was swimming in the river and I lost the top of my bikini.  I did not notice it and came out of water.  There was a disagreeable classmate watching the scene."
disgust,When my fellow classmates were involved in a quarrel.
joy,"Receiving a very personal letter from a lady that I like, which revealed that she was more enthusiastic about me than I had thought possible."
fear,"When I was a child, I had a nightmare. At that time, I was not yet able to tell anybody about it, so I was very frightened. I could not explain myself all that and I had to deal with it by myself."
shame,"I answered a certain question from Dr. Maqgda wrongly. She asked something about Femur and my answer was saying something concerning the brain. So I was very ashamed amongst my friends."
disgust,"A teacher giving a test was called by a student by his first name. He (the teacher) said that he didn't give him this liberty."
fear,"I was riding with a friend in his car. At a speed of 120 km/h on the snow-covered motorway I would have liked to get out."
anger,"When my aunt scolded me for something I was not responsible for.  A boy had come to our gate asking for me, my aunt went out to see him.  I had neither met nor known the boy."
guilt,"I didn't give back in time some money that I had borrowed. My friend relied on them."
fear,"Waiting for the results of the High level examination.  I was afraid of not being accepted."
guilt,"Promising someone to do their job and then not being able to do it due to transport troubles."
anger,"In a conversation my boyfriend expressed definite and quite pretentious opinions and he took up an attitude towards a theory which he himself had never known. His information was from fortuitous sources."
guilt,"Did not pick up a water mellon skin, someone slipped on it."
shame,"I felt ashamed of feeling sorry about myself when I passed through the situation of being betrayed by my girlfriend."
joy,"I received an assignment back, and got an A+ grading."
sadness,When my grandfather died.
sadness,"When my son was diagnosed as having CEREBRAL PALSY, at age 5. He would have to endure so much labelling, stigma and discrimination, even though his case was relatively mild."
shame,"Last Summer I went camping with some C.U students.  As I was working then, I had to leave the second night (some of them had joined us the first night).  Next morning, 6 o'clock, a female classmate knocked on our door and tried to wake us up.  I was not fully conscious and I said something which I should not have.  I realized the trouble I had made and wanted to hide.  Later I said sorry to her and the matter came to an end."
fear,"When I received the higher level exam results, I mistook the grade E in mathematics for a grade F and I was shocked."
disgust,"An officer at the Dean of students office had promised me to give me a room the next day, but he failed to keep his promise."
joy,"When on holiday in Greece I called my best friend, she told me she passed the examinations and that she had been admitted to the study for speech therapy."
fear,"Fear of the loss of a close friend, of feeling the ground slipping from under my feet."
guilt,"I had to take care of my little brother. When I met a friend I did not pay attention to him for a certain time and he was hurt while he was playing."
shame,"Was accused of having hidden intentions in a situation when I believed I was acting honestly and fairly."
anger,Being insulted by my roommate.
shame,"When I was small, I would always fight with my younger sister and one time I hit her and knocked the wind out of her. I felt real bad about it."
anger,"My lovely girlfriend double-crossed me and so that I found her chatting with another guy."
anger,"I heard friends grumbling at me in an adjoining room, although they had behaved in a friendly way when I was present."
guilt,"I beat my young sister because she refused to wash plates. She started crying and I felt sorry and guilty for what I did."
anger,[ No response.]
guilt,"Adolescent guilt growing up feeling ""bad, immoral"" sexual desires, some 10yrs ago."
guilt,"When I was young - 14, I pinched from a store and was caught.  The store then contacted my parents."
anger,"Physical violence. A friend wouldn't listen to me I repeatedly tried to warn him, to no avail. Result: eight people were ""pissed off""."
fear,"At school, I had acted against the will of the group, and the next day they promised to take revenge on me."
sadness,"The girl I was seeing didn't want to have a serious relationship. "
disgust,"A friend of mine was telling jokes which I felt to be very disgusting, especially because I was eating."
disgust,"Foreign students playing loud music in the night before the biology examn."
anger,"One day I had an appointment with my boyfriend which I had objected to in the begining, however he visited me and convinced me to come.  The day of the appointment; I had to wait for him for over an hour."
anger,"Without my permission, my son had made popcorn after coming back from school.  The consequences were a spoilt kettle and chaos in the kitchen but what could have happened with the hot grease ?"
fear,"When I missed crashing, by a hair's breadth, into a man who came out 20 metres ahead of me when I was driving at 110km/h."
anger,"At school teacher for not allowing us to go out on New Year's Eve when on a class trip overseas."
shame,"Yesterday while playing volley ball, there was one person extra    and somebody had to out.  A mess worker and I were the  last ones to arrive and we had arrived at the same time.  Rightfully one of us had to opt out of the game, as I was delaying leaving the mess worker opted out saying that I should play.  I felt ashamed of myself."
disgust,When a girl that I liked didn't accept my curting.
sadness,My mother's death.
joy,When I got a good grade for an exam in statistics.
joy,"When I was making music together with my friend. It sounded very good and we were very satisfied."
disgust,"As a child, when I saw an ""unesthetic"" sight."
anger,Exchange of points of view with my sister on a family matter.
guilt,When I was reproved eighth grade of high school.
guilt,Could not buy a reference book because I got up too late to cue.
shame,I thought I had taken a decision but I hesitated.
joy,"The period when I was pregnant and when I gave birth to my son. I can say those were the happiest months in my life."
guilt,"I was with a girl one night and then did not call her again, although she had asked me to do so."
disgust,"I went to a restaurant with my boyfriend for dinner. There we saw a couple. the man of the couple was a negro and he hadn't manners for eat."
sadness,Not getting a job.
guilt,"My father got a slight heart attack after a telephone call of mine."
fear,"I was hitchhiking and was picked up by a stranger he drove into the woods and wanted to make love with me, I refused and escaped from the car. When walking in the wood and hearing the car I was afraid."
joy,When I made the acquaintance of a certain person.
joy,"When I achieved my first 6 at University after a long string of 3's, 4's and 5's (7 is the highest mark awarded, 3 is a conceded pass)."
sadness,When my brother's visa for the U.S.A got cancelled.
shame,"I had called a boy who had dated me, and told him that I was ill, while, actually, I didn't want to go out with him, later on, he asked me if I was feeling better, then I felt ashamed."
fear,"A Maori language oral test, yeaterday - Although I had studied intensely - once in the examiners room ""I blew it"" -  I was so nervous I couldn't reply easily - It was very important, but I got only blankness."
joy,"I felt happy when I learnt that I had qualified for the grade eight."
fear,"One evening I stayed at home all alone. As we lived on the ground floor, I was often afraid of burglers."
anger,"When, after drinking a glass of water, I found a cockroach walking out of the glass."
NB: In Bulgarian schools ""a three"" is the second worst mark."
fear,"I was driving my car and it was very misty. It was in the night and I was alone in my car. I felt totally insecure, nervous and overstrained."
disgust,"During the week-end at home, my mother fries greasy and unhealthy meat dishes which make me feel sick."
fear,"Lost my purse, the money in the purse belonged to my parents."
disgust,"In Ward 1A was an epileptic patient who was burnt the whole body and was stinking very much such that the whole ward was affected. Few people could come near him."
anger,"Going away for the weekend, leaving my College room open - when I returned several friends had had a party there, leaving the mess."
disgust,"I had a discussion with my wife about an over-weight acquaintance of our's, about her eating habits and the scars caused by her pregnancy."
joy,[ I can not recall one.]
disgust,"When I saw the film ""Memorie of Prison"" I saw a scene of masturbation of a man in the hold of a ship apart form fact that the film wasn't pleasant I had a leg of coconut candies in my hands."
disgust,Saw someone acting in a false manner in public.
anger,"I wanted to see a friend, I had been looking forward to it and had certain expectations, but he did not pay any attention to me, played cards with other people."
sadness,I was told that a friend of mine was going to Mexico for good.
shame,"I felt ashamed when a friend, I had always respected, insulted me in public.  He was drunk."
sadness,"I was alone in my parents' house, having made plans to spend the afternoon with a lover (plans which the lover cancelled), watching a movie and considering my life and circumstances - pressures of examinations in particular."
guilt,"A sense of guilt before my parents when I had to discountinue my studies in the first year because of unpassed exams."
guilt,"[ I can not remember anything in particular.  What I can remember is feelings of having done or said something which then had negative consequences.]"
disgust,"I had been forced to get together with strange and disgusting classmates.  The things they talked about disgusted me and made me feel ill at ease.  I knew that I would feel unhappy if I stayed there but I was defeated by the social norms."
fear,"When I did not get admission in M.Sc after my B.Sc, I felt really bad.  When I started my journey to Bombay, after having accepted my uncle's offer to come to Bombay, I was afraid, wondering if I  would succeed or not. "
guilt,"When I was a little girl about eight years old I broke the bey from a closed. Mother asked who did it. I said that it wasn't me, as I almost never lied, and my brother did it more frequently in spite my brother denieing it my mother gave him a few slaps."
sadness,[ No response.]
sadness,"When I realized that I did not have the basic things needed by a student like me."
joy,When in an economic crisis I got an unexpected sum of money.
anger,"I get angry with my brothers and sisters when they do something that I do not like.  They know this and still do it so as to tease me."
anger,"A girl whom I trusted and with whom I had shared personal, confidential matters twisted the facts and told it to a common friend of ours.  When this common friend told me the version my friend had told her, I was angry."
fear,Fighting with class mates in Highschool.
disgust,"I don't remember about a situation when I have experienced this feeling. Maybe it was when I saw a drunkard in the street."
disgust,When someone makes advances that one does not want.
anger,"I visited a special education school. The headmaster applied a policy of strict positive - negative reinforcement to the children involved. Children who measured up to his standards were made a fuss of - children who didn't were ignored."
disgust,"My husband falls ill and does not follow the doctor's advice on the treatment or the diet control."
shame,Being caught in changing the truth (lying).
anger,"I was once this week angry when soemone trying to compress my mind due to his nonsense speech which himself could not tolerate at all."
guilt,"When I was parking my car I was not cautious and bumped into another car. I caused considerable damage. The driver of the other car was very angry and I let him insult me because I felt guilty."
sadness,"Discovering that Lillehammer provided no musical environment that suits my taste, even though I had been told so."
joy,"When, after a long time of searching I got my first job."
sadness,"My guinea-pig had been ill for a couple of days.  One evening, when I came home I enquired as to how it was doing.  My mother's expression told me that it had died.  My knees refused to support me and I began to weep convulsively."
disgust,"When one learns through the mass media all the wars and killing going on in the world."
joy,"I took a math midterm and I knew I did really well and it was Friday so I felt great joy because the week was over and I did well on a test."
guilt,Telling friends about your nickname.
anger,"When we rearranged furniture in our flat and got stuck in a chair."
fear,When I come home late at night.
sadness,"It was on 9th January 1983 when I received a message from home telling me that my father passed away on the previous day with a history of cancer of the oesophagus. This time I was doing my third year of my Secondary School."
disgust,When my parents insisted that I take up a teaching career.
sadness,"The death of a relative, friend, or someone I esteem."
shame,"Because I was lazy and unthoughtful I did not get into contact with a very close friend when she shifted from the Gold Coast to Brisbane, for a month, despite her efforts to contact me. I felt shamed when I finally confronted her again."
joy,"When I won a position on the track-team for the trans-tasman games when I was eleven."
shame,"I was swimming in the sea and a wave took the top part of my bikini away."
joy,Article published.
disgust,"Yesterday, I was just about to cross the road when a country guy who was ahead of me spat out a mouthful of betel juice on the road.  It was very windy and had I not checked my speed I would have had a very good shower of his saliva.  Though I was not angry, I felt that these people were very indecent."
anger,When a little brother of mine damaged a cassette.
anger,"When I was accused by my brother of having stolen a 5 kwatcha note from my mother's bag.  I was beaten up for this, the money was found later."
disgust,"When I saw a T.V programme on animals in the film world (mistreated and used)."
fear,"Going home alone through the forest after a girl guide (scout ?) meeting."
joy,"I had a summer job in Sweden, and my boyfriend came to meet me on my birthday."
joy,[ I am joyfull to be alive every night.]
fear,When I was nearly beaten up by the brother of my girlfriend.
disgust,"I went to a party and there were some cakes which weren't good and had a bad smell."
anger,"I worked with several classmates on a project.  I was very anxious about the project while my partners showed no concern  and when we had meetings on the project my classmates  did not pay any attention.  Some of them read books while the others argued on irrelevant questions.  The meeting would go on for two hours without the main theme being discussed.  We wasted time and could not reach a compromise.  My classmates avoided doing the work and the responsibilities, they seemed to value other projects more than this one."
disgust,"When an uncle of mine who is very ill started to cough wich sounded very dirty. (He can't help it of course)."
sadness,"I was in love with a girl but had to separate from her because of different commitments concerning life and career.  I loved her as a person but could not agree with the life the future would demand.  Parting from her was very sad."
anger,I was angry this morning when I missed the train to university.
guilt,"One saturday night I did some meaningless work and went to bed very late.  Next morning I had was very sleepy so I continued sleeping even though I had work to do and I missed the Sunday service."
fear,"I feel afraid of the way a great friend looks at me, and also a little afraid of the directions that it's going."
sadness,"When my family heard that my Mother's cousin who lives in England wrote us to tell that he had cancer of the lymph glands."
sadness,"A friend told me that he had suffered in love and in academics.  I shared his sadness."
disgust,"I felt disgust with a person whose behaviour was out of the elementary human norms."
sadness,When someone in my family died.
sadness,When I was not chosen to go to your English lectures. 
sadness,"Leaving home to move closer to University. As an oldest child, this experience was traumatic for both my parents and myself."
disgust,"During a recent meeting, Mr. A showed his excitement and overindulged in the notes delivered.  Though his curiosity could not be blamed, his way of accquiring knowledge was an extreme behaviour e.g he always tried to know what I was reading and gained everything he could."
fear,"Before a hospital visit prior to a D&C under anasthesia for an expected miscarriage."
sadness,"My child, unexpectedly started acting in a restless and disturbing way at school.  In addition his performance at school weakened."
joy,When I realized that I loved someone of the opposite sex.
joy,Going to a concert.
anger,"When I read about Reagan's tactical decision concerning the South African boycott."
anger,"We were at school, in the room for audiovisual classes.  We were watching a film, and just behind me two classmates were bothering me with their mocking and shoves.  I reacted angrily (I suppose)  by hitting one of them."
disgust,"When I found a maggot in my food at the dinning hall, all the food had gone bad."
joy,"When I received a positive answer from my appeal to withdraw my registration at UNZA."
joy,While dancing in a restaurant last week.
anger,"When our religion teacher presented shocking sectarian thoughts and doom's day as official teaching."
sadness,"When I went to see the dead body of my uncle.  This was a very dramatic expreience as it was the first time that I entered a mortuary."
anger,"When I was misleaded by a person who assured that something would not occur, that I had no reason to prepccupy myself, and suddenly I saw myself implicated by the fact, because of the incompetence, and irresponsibility of that person."
sadness,"Last night I did not do very well in one of the subjects.  Before the result was announced I feared that I would fail.  Finally I got a D and as the results of the other subjects were not all      good I felt a little sad."
disgust,"In a public swimming hall I saw a very aggressive man who practically attacked the children who got in his way when he was swimming."
fear,Getting back my Psych 140 midterm.
sadness,"For not having succeded in getting the job as a translator that I wanted."
joy,The begining of my relations with my current girlfriend.
disgust,[ No response.]
fear,"We were driving on a very dusty road at night and the driver tried to overtake a very big truck only to find another big truck parked right in front."
sadness,"When one of my best friends commited siucide during these holidays."
sadness,It happened that I was alone - with no contacts with friends.
shame,Not doing well in the examn.
disgust,"When I was working as a nurse in a mental hospital, a patient ate up the contents of another patient's spitoon."
disgust,"I was in a train when a woman started talking loudly and attracting everybody's attention.  The worst thing was that she was discussing something, about which she knew nothing, with another person."
joy,When I knew the feelings of a beloved person.
joy,"After having considered it for hours I was able to overcome my scruples and to call a friend with whom I had fallen in love. I realized that my decision was right - and was very glad."
fear,"I went home all alone from a restaurant. It was dark, I went very fast. Behind me, there were some drunk men who shouted at me. By chance, I met some friends who accompanied me."
sadness,[ No response.]
disgust,"In my village there was this tax collector who used to cheat people and collected more than was wanted, the surplus was for his family and himself."
shame,"I criticised an action of my mother and for the first time she genuinely took notice of it. I felt shame that I was almost taking the part of a husband, or at least an equal which I should not."
sadness,Death in the close family.
anger,"My parents did not approve my choice of a boyfriend (now an ex-boyfriend).  He happened to be 13 years older than me and he was considered completely unsuitable for me.  IDIOT."
guilt,NO RESPONSE.
sadness,My grandmother died.
shame,Being unable to stop urinating on the bus.
shame,"Since I've been here I haven't written to any of my relatives. I got a letter from my mom telling me how upset my grandparents are from not hearing from me."
guilt,"Not beeing able to stay with my mother for the National Day holiday."
sadness,"My sweatheart were away on a trip, and then she got problems."

guilt,"I slammed my little brother into a wall because he was bothering me."
shame,"Whenever I am late, I feel ashamed of myself even though no one tells me anything."
fear,"Once I spent a night with a friend at the secondary school. We told each other horror stories and suddenly we heard uncanny noises. I was terribly frightened."
fear,"After having watched a crime show on the TV, I was about to take the dog for a walk. Then, suddenly, there was a man on the porch... (We live some distance away from other people)."
shame,"I always feel ashamed when I do not succeed in accomplishing something in which I had put in all my efforts."
guilt,"Once I worked as a designer. A fitter was hard hit in a damage that occurred at the building site I had designed."
joy,Getting a part-time job.
joy,"When I came again in contact with a girl I liked very much. And most important she also liked me."
sadness,"When my cousin passed away unexpectedly and tragically (a murder)."
guilt,"My mother always evokes feelings of guilt in me. For instance when I miss the last bus I know she will be concerned for me and stay awake till I arrive."
disgust,Saw a man dressed as a woman.
disgust,Saw my father with that woman he is married to now.
joy,When I learnt that I was selected for form I.
guilt,"I was said to be responsible for my mother getting ill and growing thin. I did not realize that it really was my fault until several weeks later."
disgust,"In a sexual experience with an unknown woman where after the sexual act I only could go away without looking backwards."
shame,"I greeted and embraced the wrong person thinking that it was my friend."
disgust,"An acquaintance of mine revealed himself in a light unexpected to me."
guilt,"Some students have been calling lecturers nicknames and I was not able to find out who they were to stop them."
shame,I felt this feeling during the exam in higher mathematics.
guilt,Not handing in homeworks in time.
sadness,I was very sad when I heard that my Auntie had passed away.
sadness,"When I left New York, and all my family and my friends behind me."
disgust,"When we complained about the uncleanliness of the work place, the authorities agreed to have the place cleaned.  Even after 2-3 days nothing had been done.  I felt disgusted at the whole situation."
shame,"I insulted a couple of good friends of mine and even tried to hit them when I was drunk.  The next day, I was ashamed of course."
sadness,"This happened when one of my uncles died just whan I was planning to go and visit him during the next holidays."
fear,"One evening when my sisters, brothers and I were watching T.V my kid brother took a big mirror and reflected light on the french windows.  I thought that these lights that we could see were coming from torches annd that it meant that there were thieves outside."
fear,"Attempted rape by 5 guys - held my arms behind my back and molested me, constantly threatening to beat me. Penetration did not occur as the driver of the car stopped that."
sadness,"At the death of my husband's father's mother which occurred during university examinations and therefore I was unable to attend her funeral."
shame,Swearing in public.
shame,"I told a friend that I was going to a party and he would not enjoy himself if he came along.  He understood  that he would not have fitted in and there was something in that."
anger,"One of my friends kept criticizing me about everything I did. I thought she was kidding, but later I found out that she was serious."
shame,When I had my first sexual relation and it didn't work.
anger,"[ When some difference of opinion occurs in a silly situation.]  "
shame,"When I let my girlfriend use my essay to help her to write hers and the tutor found them alike."
guilt,When I got very drunk and really misbehaved at Christmas.
sadness,"When I had to move away from home to study, and I knew that I would not be coming back home for a long time."
joy,"When a cousin of mine was discharged from the hospital after       a long illness.  I had thought that this illness would never end."
guilt,Did not do what I promised to do for a friend.
disgust,"The first time that I saw a surgeon cut off a leg and put it in a black rubbish bag."
joy,"Eating biscuits and drinking Milo (Chocolate energy drink made with milk and usually drunk warm) with my friend at College. We get on really well, don't withold any feelings about each other's friends and are pretty good at cheering each other up when we are homesick."
anger,"A relative of mine had come to see my husband to talk to him about a problem concerning his sister and me.  I was angry because this relative of mine did not dare to speak to me and instead spoke to my husband.  I got to know about it later the same day."
joy,When planning to marry.
guilt,"By fun I had a tussle with my sister. Suddenly I obviously hurt her unintentionally - and she ran out of the room, crying."
guilt,[ No response.]
anger,"It was when my friend had stolen my money (K10) and had disappeared."
